Valeur fonciere,Nombre de lots,Type de voie,Code type local,Surface reelle bati,Nombre pieces principales,Surface terrain,Code commune,Surface Carrez du 1er lot,Surface Carrez du 2eme lot,Surface Carrez du 3eme lot,Surface Carrez du 4eme lot,Surface Carrez du 5eme lot
12.206077645517674,3.0,16.0,2.0,64.0,3.0,0.0,0.0,63.62,0.0,0.0,0.0,0.0
12.180759965737863,1.0,8.0,2.0,69.0,3.0,0.0,0.0,69.35,0.0,0.0,0.0,0.0
12.821260987319457,3.0,16.0,2.0,103.0,4.0,0.0,0.0,107.34,0.0,0.0,0.0,0.0
12.337105293891872,0.0,3.0,1.0,66.0,3.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0
13.017005083966255,1.0,2.0,2.0,90.0,4.0,0.0,0.0,92.39,0.0,0.0,0.0,0.0
12.154784614286667,2.0,17.0,2.0,60.0,3.0,0.0,0.0,60.11,0.0,0.0,0.0,0.0
12.818554633046093,2.0,16.0,2.0,82.0,3.0,0.0,0.0,83.24,0.0,0.0,0.0,0.0
12.948012371209098,0.0,2.0,1.0,121.0,4.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0
12.779875885354993,0.0,16.0,1.0,90.0,5.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0
11.23850177707664,2.0,16.0,2.0,33.0,2.0,0.0,0.0,0.0,30.64,0.0,0.0,0.0
12.278397958261774,1.0,16.0,2.0,78.0,4.0,0.0,0.0,77.96,0.0,0.0,0.0,0.0
11.407576060361786,2.0,16.0,2.0,33.0,1.0,0.0,0.0,0.0,30.29,0.0,0.0,0.0
11.813037464800539,2.0,16.0,2.0,67.0,4.0,0.0,0.0,0.0,67.62,0.0,0.0,0.0
11.002116507732017,1.0,16.0,2.0,26.0,1.0,0.0,0.0,24.12,0.0,0.0,0.0,0.0
12.347142427961746,0.0,3.0,1.0,106.0,4.0,357.0,0.0,0.0,0.0,0.0,0.0,0.0
11.712603850073448,1.0,16.0,2.0,99.0,5.0,0.0,0.0,93.1,0.0,0.0,0.0,0.0
13.214944381849817,0.0,16.0,1.0,98.0,4.0,508.0,0.0,0.0,0.0,0.0,0.0,0.0
11.956452281511776,1.0,1.0,2.0,65.0,2.0,0.0,0.0,65.93,0.0,0.0,0.0,0.0
12.04355959836804,1.0,15.0,2.0,67.0,3.0,0.0,0.0,64.98,0.0,0.0,0.0,0.0
11.467938559235831,1.0,16.0,2.0,66.0,3.0,0.0,0.0,63.5,0.0,0.0,0.0,0.0
11.441977111345166,2.0,16.0,2.0,40.0,1.0,0.0,0.0,39.18,0.0,0.0,0.0,0.0
12.052344376474922,2.0,3.0,2.0,79.0,4.0,0.0,0.0,74.2,0.0,0.0,0.0,0.0
12.506180941677357,3.0,3.0,2.0,96.0,4.0,0.0,0.0,97.52,0.0,0.0,0.0,0.0
11.320565693461432,1.0,16.0,2.0,40.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.320565693461432,1.0,16.0,2.0,35.0,2.0,0.0,0.0,29.46,0.0,0.0,0.0,0.0
11.184435286790631,2.0,16.0,2.0,19.0,1.0,0.0,0.0,19.65,0.0,0.0,0.0,0.0
12.807655372286902,0.0,16.0,1.0,109.0,6.0,464.0,0.0,0.0,0.0,0.0,0.0,0.0
11.849404844423074,1.0,16.0,2.0,38.0,2.0,0.0,0.0,39.83,0.0,0.0,0.0,0.0
11.960817678718287,0.0,16.0,1.0,70.0,3.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0
11.736077016252437,2.0,16.0,2.0,54.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.884495917930655,1.0,2.0,2.0,38.0,1.0,0.0,0.0,38.83,0.0,0.0,0.0,0.0
12.9478933167868,0.0,16.0,1.0,112.0,6.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0
12.75130259456002,2.0,16.0,2.0,57.0,3.0,0.0,0.0,55.65,0.0,0.0,0.0,0.0
12.75130259456002,2.0,16.0,2.0,74.0,3.0,0.0,0.0,76.01,0.0,0.0,0.0,0.0
12.75130259456002,2.0,16.0,2.0,75.0,4.0,0.0,0.0,0.0,70.63,0.0,0.0,0.0
