Valeur fonciere,Nombre de lots,Type de voie,Code type local,Surface reelle bati,Nombre pieces principales,Surface terrain,Code commune,Surface Carrez du 1er lot,Surface Carrez du 2eme lot,Surface Carrez du 3eme lot,Surface Carrez du 4eme lot,Surface Carrez du 5eme lot
123000.0,1.0,6.0,2.0,24.0,1.0,0.0,8.0,17.3,0,0,0,0.0
280000.0,2.0,15.0,2.0,89.0,4.0,0.0,8.0,87.72,0,0,0,0.0
1360000.0,0.0,5.0,2.0,75.0,3.0,265.0,3.0,0,0,0,0,0.0
127500.0,1.0,15.0,2.0,83.0,3.0,0.0,0.0,21.27,0,0,0,0.0
226200.0,1.0,15.0,2.0,34.0,2.0,0.0,1.0,30.8,0,0,0,0.0
237700.0,2.0,8.0,2.0,69.0,4.0,0.0,8.0,0,69.01,0,0,0.0
200080.0,3.0,12.0,2.0,52.0,2.0,0.0,4.0,49.95,0,0,0,0.0
185050.0,1.0,15.0,2.0,44.0,2.0,0.0,8.0,44.6,0,0,0,0.0
162716.0,1.0,15.0,2.0,19.0,1.0,0.0,0.0,26.62,0,0,0,0.0
184000.0,3.0,15.0,2.0,50.0,2.0,0.0,8.0,0,0,46.81,0,0.0
286000.0,3.0,15.0,2.0,73.0,3.0,0.0,0.0,0,71.62,0,0,0.0
173300.0,2.0,15.0,2.0,68.0,4.0,0.0,4.0,0,0,0,0,0.0
162000.0,2.0,15.0,2.0,57.0,3.0,0.0,4.0,58.05,0,0,0,0.0
242800.0,2.0,15.0,2.0,48.0,2.0,0.0,0.0,0,0,0,0,0.0
260000.0,2.0,15.0,2.0,68.0,3.0,0.0,3.0,0,0,0,0,0.0
147350.0,2.0,15.0,2.0,85.0,3.0,0.0,8.0,0,73.24,0,0,0.0
340950.0,2.0,15.0,2.0,75.0,3.0,0.0,0.0,75.94,0,0,0,0.0
70000.0,1.0,6.0,2.0,40.0,1.0,0.0,8.0,36.2,0,0,0,0.0
513740.0,2.0,15.0,2.0,93.0,3.0,0.0,1.0,0,97.55,0,0,0.0
860000.0,1.0,15.0,2.0,165.0,6.0,0.0,1.0,166.59,0,0,0,0.0
218500.0,2.0,15.0,2.0,56.0,3.0,0.0,4.0,55.71,0,0,0,0.0
362150.0,2.0,12.0,2.0,78.0,4.0,0.0,8.0,0,78.03,0,0,0.0
362150.0,1.0,12.0,2.0,61.0,3.0,0.0,8.0,0,0,0,0,0.0
190130.0,2.0,15.0,2.0,57.0,3.0,0.0,8.0,0,54.59,0,0,0.0
195000.0,1.0,15.0,2.0,25.0,1.0,0.0,1.0,33.26,0,0,0,0.0
116340.0,1.0,15.0,2.0,25.0,1.0,0.0,0.0,0,0,0,0,0.0
579000.0,3.0,15.0,2.0,117.0,3.0,0.0,1.0,113.47,0,0,0,0.0
